id,create_time,name,message,type,link,comments,reactions,shares
232633627068_10155713906477069,2017-03-22 09:40:00,「土包子治國才是問題！」　最狂教授太中肯被淚推,"Republic of 土包子 😂😂😂 請搭配影片觀看 #天編
　
#台大 #政治系 #李錫錕
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081938,46,1071,92.0
232633627068_10155713936282069,2017-03-22 09:30:00,【是非片】陽岱鋼夫婦住豪宅　老父租破屋開車討生活,"經紀公司跟陽父下午雙雙出面否認《鏡周刊》的爆料  #鄉編
　　
【是非片】陽岱鋼夫婦住豪宅　老父租破屋開車討生活
http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081522/
　
#相關新聞【反擊爆料片】 經紀公司聲明：陽岱鋼買了房子 還有信託基金確保父母衣食無虞
http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081829/

#最新回應【陽岱鋼父出面否認失和　沒住破屋「送貨只是打發時間」】
http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081879/
　
#陽岱鋼 #豪宅 #爆料 陽岱鋼 DAIKAN YOH 閃亮之星~陽岱鋼後援會 陽岱鋼",video,https://www.facebook.com/appledaily.tw/videos/10155713936282069/,46,1149,13.0
232633627068_10155713961817069,2017-03-22 09:20:24,新人用2千元急徵婚攝　呂秋遠10點酸爆他,"2000元的婚攝...律師說的話要聽啊 #天編
　
#呂秋遠 #律師 #婚禮 #攝影
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/forum/20170322/1082020,280,2700,412.0
232633627068_10155713909567069,2017-03-22 09:11:32,台灣蘋果紅色新機　比港日美都貴,"嗚，別說了 😢
　
#台灣 #蘋果 Apple #Taiwan #iPhone #i7 #新品
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/3c/20170322/1081783,136,1285,94.0
232633627068_10155704646062069,2017-03-22 09:10:00,蘋果日報,已經走在人生最後一段路，還是放不下心愛的老公QAQ #請分享,video,https://www.facebook.com/appledaily.tw/videos/10155689786597069/,6,2245,
232633627068_10155713930257069,2017-03-22 09:01:10,愛子公主一掃厭食陰霾　圓滾滾迎國中畢業,"愛子公主氣色變好了 😘 #天編
　
#日本 #皇室 #愛子公主 #皇太子德仁 #雅子妃
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170322/1081851,9,530,10.0
232633627068_10155713834582069,2017-03-22 08:50:00,【騷辣片】爆乳小甜甜上身　空少機艙騷扭爆紅,"Super Sexy >////< #鄉編
　　
完整 #動新聞【騷辣片】爆乳小甜甜上身　空少機艙騷扭爆紅
http://www.appledaily.com.tw/actionnews/appledaily/7/20170321/1081012/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20170321/1081012
　
#空少 #熱舞 #Toxic #亞航 AirAsia",video,https://www.facebook.com/appledaily.tw/videos/10155713834582069/,75,3147,80.0
232633627068_10155713895572069,2017-03-22 08:41:00,和兩任前妻都發生關係！ 海倫清桃前夫唯獨對「她」不硬,"阿戴你那頂...(被揍) #天編
　
#戴發奎 #海倫清桃 #海戴人生",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170322/1081878,58,443,8.0
232633627068_10155713735927069,2017-03-22 08:30:01,半夜抓白嫖意外被逮　賣淫女神回,"大姊...有""那個""還是金盆洗手了啦... #鄉編
　　
【完整 #動新聞】半夜抓白嫖意外被逮　賣淫女神回
http://www.appledaily.com.tw/actionnews/appledaily/5/20170321/1080865/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170321/1080865/
　
#神回 #神回覆 #蘋果台語 #梅毒 #假鈔",video,https://www.facebook.com/appledaily.tw/videos/10155713735927069/,67,969,36.0
232633627068_10155713828202069,2017-03-22 08:20:17,水情不佳　嘉義、台南下月5日起一階限水,"南部的粉粉要多注意唷～
　
【水情吃緊　高雄明施工再停水逾5千戶】
http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081973
　
#嘉義 #台南 #限水 #最新",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081957,10,794,108.0
232633627068_10155713855152069,2017-03-22 08:10:07,陽岱鋼父出面否認失和　沒住破屋「送貨只是打發時間」,"所以「那個人」跟《鏡週刊》爆料到底是…...#天編
　
#陽岱鋼 陽岱鋼 DAIKAN YOH #最新
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081879/,155,3246,24.0
232633627068_10155713778432069,2017-03-22 08:01:09,​紅色i7開箱文來了！ 　卻被發現這個瑕疵,"還是照買不誤啊啊....(#旁編)
　
#iPhone #iPhone7 #開箱文
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/3c/20170322/1081864/,79,3552,106.0
232633627068_10155713699727069,2017-03-22 07:50:00,,"「除暴安良如此而已」太帥了！！  #請分享
　　
完整 #動新聞【暖警片】半裸童凌晨街頭暗泣　道出單親家庭辛酸
http://www.appledaily.com.tw/actionnews/appledaily/5/20170321/1080742/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170321/1080742/　
　　　
【#火線話題】暖蘋果新聞 給你滿滿正能量
http://goo.gl/PyFYtp 　
#暖新聞 #蘋果暖新聞 #洋蔥文 #正面能量 #暖蘋果 #暖男 #單親家庭",video,https://www.facebook.com/appledaily.tw/videos/10155713699727069/,27,2020,18.0
232633627068_10155713785462069,2017-03-22 07:41:00,臉書被灌爆　邱議瑩：已是網路媒、體霸凌狀態,"邱議瑩說，現在已經到了網路霸凌、媒體霸凌的狀態。 (#旁編)
　
#邱議瑩 #李永得 #網路霸凌 登真-邱議瑩
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/politics/20170322/1081932/,1819,7631,304.0
232633627068_10155713682897069,2017-03-22 07:30:00,【不孝片】不爽買衣遭父碎唸　不肖子撞死老爸逃逸,"那是你爸，輾過去的時候良知不會痛嗎！ #鄉編
　　
完整 #動新聞【不孝片】不爽買衣遭父碎唸　不肖子撞死老爸逃逸
http://www.appledaily.com.tw/actionnews/appledaily/5/20170321/1081162/
　
【圖文報導】
http://www.appledaily.com.tw/appledaily/article/headline/20170322/37591715/
　
#孫松鶴 #肇事逃逸 #碎碎念 #孫延年 #悲劇",video,https://www.facebook.com/appledaily.tw/videos/10155713682897069/,177,2101,34.0
232633627068_10155713754927069,2017-03-22 07:12:08,吃喝玩樂蘋果花,"【獨家搶先看大同新家電直播】

#大同 #大同電鍋",video,https://www.facebook.com/apple.supplement/videos/1097639960381446/,10,301,
232633627068_10155713736417069,2017-03-22 07:01:25,Apple Daily US,在美國的粉絲不防多注意一下!!!,link,http://bit.ly/2nHU2Z5,7,107,
232633627068_10155713486782069,2017-03-22 06:50:00,小三嗆「我和妳男友上過床了」　她這樣反擊卻GG,"小三被打示意畫面是什麼啦，很鬧耶XDD #鄉編
　　
【完整 #動新聞】小三嗆「我和妳男友上過床了」　她這樣反擊卻GG
http://www.appledaily.com.tw/actionnews/appledaily/5/20170322/1081298/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081298/
　
#小三 #嗆聲 #偷吃",video,https://www.facebook.com/appledaily.tw/videos/10155713486782069/,41,910,25.0
232633627068_10155713657307069,2017-03-22 06:40:00,沒穿「布拉甲」開車　側乳妹超狂抓猴實錄,"好狂...(#旁編)
　
#側乳妹 #抓猴
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081795/,340,7145,1188.0
232633627068_10155713452362069,2017-03-22 06:30:00,【獨家控訴片】轟廠商誘買百萬睡蓮治癌　溫翠蘋哭訴妹惡化成末期,"利用病患的求生慾望來騙錢真的很可惡！！ #鄉編
　　
完整 #動新聞【獨家控訴片】轟廠商誘買百萬睡蓮治癌　溫翠蘋哭訴妹惡化成末期
http://ent.appledaily.com.tw/actionnews/index/20170322/1081151/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170322/1081151/
　
#蘋果獨家 #詐騙 #詐欺 #治癌 #溫翠蘋 #蘋果動畫",video,https://www.facebook.com/appledaily.tw/videos/10155713452362069/,86,1035,61.0
232633627068_10155713648072069,2017-03-22 06:16:12,仿輪暴A片海報宣傳活動　台大雄友會道歉,"這樣很好玩嗎????... (#旁編)　😠😠😠
　
#台大雄友會 
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081792/,105,444,26.0
232633627068_10155713618397069,2017-03-22 06:03:36,【反擊爆料】 經紀公司聲明：陽岱鋼買了房子　還有信託基金確保父母衣食無虞,"經紀公司反擊了....(#旁編)

#陽岱鋼 陽岱鋼 DAIKAN YOH
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081829/,61,1099,2.0
232633627068_10155710831372069,2017-03-22 06:00:00,連結標題：壹週刊隨刊贈送VR眼鏡！！！！,"粉粉們知道禮拜五是大甲媽祖遶境起駕的日子嗎？今天出版的826期 壹週刊 要送你超應景禮物－首創限量大甲媽祖VR眼鏡！粉粉們快跟著壹週刊一起瘋媽祖，珍藏有保庇！

好康跨佳→→→ https://goo.gl/IIWQKG 

偷偷說好康不只這，另外還有【觀看大甲媽祖直播贏大獎】活動在壹週刊粉絲團如火如荼舉辦，快快了解詳情去！
#壹週刊獨家 #VR360直播 #三月瘋媽祖 #媽祖保佑 #抽獎",link,https://goo.gl/eCBm9Q,0,68,1.0
232633627068_10155713294322069,2017-03-22 05:50:00,5煞性侵虐死少女焚屍　二審：無殺人犯意,"看完不知道該難過還是生氣，還是該說已經麻木...#鄉編
　　
【完整 #動新聞】5煞性侵虐死少女焚屍　二審：無殺人犯意
http://www.appledaily.com.tw/actionnews/appledaily/5/20170321/1080878/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170321/1080878/
　
#無殺人犯意 #焚屍 #蘋果動畫",video,https://www.facebook.com/appledaily.tw/videos/10155713294322069/,1070,9149,312.0
232633627068_10155713539092069,2017-03-22 05:40:33,比不讓你睡還狂　做愛後可讓人興奮2天,"好想反駁喔...(#旁編)
　
#國際新聞 #美國研究
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1081537/,9,288,6.0
232633627068_10155713313607069,2017-03-22 05:30:00,【有片】11件你可能不知道有關林書豪的事,"除了謎之髮型（誤），書豪還是有很多小秘密喔～ #鄉編
　　
【有片】11件你可能不知道有關林書豪的事
http://www.appledaily.com.tw/realtimenews/article/sports/20170321/1080486/
　
#林書豪 #林來瘋 #NBA #籃網 #BrooklynNets #蘋果精選影片  Jeremy Lin 林書豪 Brooklyn Nets NBA",video,https://www.facebook.com/appledaily.tw/videos/10155713313607069/,24,920,25.0
232633627068_10155713476427069,2017-03-22 05:21:46,奧客要求櫻花蝦剝殼　網友：吻仔魚也去頭尾去鱗,"麥亂啊啦...(#旁編)
　
#櫻花蝦 #吻仔魚 #奧客
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081651/,24,535,20.0
232633627068_10155713439587069,2017-03-22 05:10:04,iPhone7紅色版引關注　通路推預約現折千元,"通路的手腳還真快啊... (#旁編)🤣🤣🤣
　
#iPhone7 #Apple #iPhone #ios #智慧型手機 Apple Tips for iOS Users
　
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081756/,16,393,12.0
232633627068_10155713404077069,2017-03-22 05:01:21,臨檢可說不嗎？　5張圖教你怎麼保護自己,"警察沒有合理的事由，說不出其他懷疑犯罪的事實，是可以拒絕盤查的！ #請分享
　
【父批「警察國家」　李永得女兒酸：百姓知識不足】
http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081650/
　
【刪文了】邱議瑩嗆「酸民辛苦」　網友：沒救了！
http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081504/
　
#臨檢 #李永得 #盤查 #警察 律師談吉他 
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081729/,216,905,144.0
232633627068_10155713260687069,2017-03-22 04:50:01,【情殺動畫】分手仍糾纏不清　前男友砍死現任男友哥哥,"死者弟弟事發後在臉書嗆黃姓兄弟，這是不是要注意一下... #鄉編 
　　
完整 #動新聞【情殺動畫】分手仍糾纏不清　前男友砍死現任男友哥哥
http://www.appledaily.com.tw/actionnews/appledaily/5/20170321/1080860/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170321/1080860/
　
#情殺 #蘋果動畫 #恐怖情人",video,https://www.facebook.com/appledaily.tw/videos/10155713260687069/,15,334,6.0
232633627068_10155713381517069,2017-03-22 04:43:32,家族被爆因錢與陽岱鋼反目　叔叔陽介仁無奈,"叔叔出來說話了
　
【陽岱鋼夫婦住豪宅　老父租破屋開車討生活】
http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081522/
　
#陽岱鋼 #陽介仁 陽岱鋼 DAIKAN YOH 
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081745/,118,2593,32.0
232633627068_10155713365192069,2017-03-22 04:34:15,【經典賽最新】美國2比1勝日本　明與波多黎各爭冠,"美國隊史首度晉級經典賽冠軍戰！#最新
　
【#火線話題】2017世界棒球經典賽
https://goo.gl/j2Dllj
　
#WBC #經典賽 #棒球 World Baseball Classic #侍JAPAN 侍ジャパン #侍ジャパン",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170322/1081539/,50,857,8.0
232633627068_10155713221472069,2017-03-22 04:30:00,【獨家直擊片】郭泰源緊急住院救肝　張瓊姿心疼伴夫團圓進補,"郭桑要保重呀>""< #鄉編
　　
完整 #動新聞【獨家直擊片】郭泰源緊急住院救肝　張瓊姿心疼伴夫團圓進補
http://ent.appledaily.com.tw/actionnews/index/20170321/1080358/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170321/1080358/
　
#郭泰源 #張瓊姿 #經典賽 #WBC #蘋果獨家 #蘋果直擊 WBC 世界棒球經典賽 World Baseball Classic",video,https://www.facebook.com/appledaily.tw/videos/10155713221472069/,4,448,6.0
232633627068_10155713337927069,2017-03-22 04:19:14,酒店專業冷知識　一些業者沒告訴你的事,"看蘋果長知識( ͡° ͜ʖ ͡°)
　
#酒店 #冷知識 #看蘋果長知識 #爆廢公社",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081659/,35,1120,68.0
232633627068_10155713326347069,2017-03-22 04:12:32,【壹週刊】老公有9年女友　閃亮小珍被爆橫刀奪愛,"爆料者說，「朋友都很替星唯不平，兩人交往快十年，因為他不想結婚又劈腿，最後她選擇離開，結果他和小珍結婚，小珍懷孕時他又打給星唯」。
　
#壹週刊 #閃亮三姊妹 #小珍 #甯宜文 #張星唯",link,http://www.appledaily.com.tw/realtimenews/article/nextmag/20170322/1081371,70,2331,30.0
232633627068_10155713303802069,2017-03-22 04:00:19,壹週刊,"【明星請上車】又來啦！
本集邀請到新莊Angelababy解婕翎一同上車與大愷東緒盡情搞笑！
你知道她是2005及2015年的宅男女神嗎？你知道她睡覺都不穿內衣嗎？
超私密的聊天話題保證讓你午餐時光開心到不要不要的～

本集解婕翎還有準備限量版簽名CD要送給粉粉們，
快去壹週刊粉絲團留言就有機會獲得唷！→前往留言 https://www.facebook.com/nexttw/videos/1318754698179392/

#明星請上車 #跳舞精靈 #解婕翎 #大愷 #林東緒 #3月22日中午12點準時開車 #保證好笑",video,https://www.facebook.com/nexttw/videos/1318754698179392/,6,168,1.0
232633627068_10155713094157069,2017-03-22 03:50:00,【星巢360】生活玩家Paul娃娃屋 暗藏機關聚財,"綜藝咖Paul的2300萬元、38坪內湖新家首度曝光！
（只要輕輕移動滑鼠，就可以如臨全場，感受Paul家360度環景）
　　
完整【星巢360】生活玩家Paul娃娃屋 暗藏機關聚財
http://applevr.appledaily.com.tw/section/TW/3304355/#lb3304355
　
更多360影片在「蘋果VR」
http://applevr.appledaily.com.tw/

#蘋果VR #360影片 #星巢360 #蘋果360 #360環景 蘋果圖解新聞│蘋果360",video,https://www.facebook.com/appledaily.tw/videos/10155713094157069/,23,847,8.0
